year,state,month,avg_wind_speed_mph,avg_rainfall_in,max_temperature_f,palmer_hydrological_drought_index,avg_humidity_pct
2011,AL,8,5.0,6.26,91.4,-2.13,74
2011,AL,9,7.6,4.97,82.7,0.89,76
2011,AL,10,8.0,2.0,76.5,-1.15,76
2011,AL,11,9.3,5.88,64.0,0.41,76
2011,AL,12,6.6,4.74,60.4,2.43,76
2012,AL,1,7.3,7.97,58.9,1.65,79
2012,AL,2,9.0,5.81,53.4,-2.2,73
2012,AL,3,10.9,10.1,68.9,-0.14,70
2012,AL,4,8.2,6.0,76.4,0.85,63
2012,AL,5,8.5,4.3,84.9,2.28,66
2012,AL,6,5.9,2.56,91.9,-2.0,69
2012,AL,7,5.7,6.87,90.7,1.48,77
2012,AL,8,6.0,4.33,95.7,-1.29,74
2012,AL,9,6.6,4.1,82.9,-1.5,76
2012,AL,10,8.1,3.61,72.1,0.04,72
2012,AL,11,8.1,3.6,59.4,0.35,70
2012,AL,12,7.3,6.33,54.4,-0.48,69
2013,AL,1,8.4,5.46,57.5,1.31,71
2013,AL,2,9.8,5.26,58.1,1.85,65
2013,AL,3,11.7,8.96,66.6,1.76,56
2013,AL,4,9.2,4.86,71.2,1.59,58
2013,AL,5,9.5,3.65,79.6,-2.09,65
2013,AL,6,6.3,3.26,83.9,1.06,80
2013,AL,7,8.0,8.32,92.7,-2.14,77
2013,AL,8,7.0,6.75,92.8,-1.13,85
2013,AL,9,8.0,4.54,85.4,0.73,73
2013,AL,10,9.1,2.85,77.9,1.17,72
2013,AL,11,9.1,5.41,70.1,2.06,77
2013,AL,12,8.5,7.44,52.4,0.15,73
2014,AL,1,8.7,5.93,48.5,1.28,75
2014,AL,2,9.0,5.96,64.3,1.91,74
2014,AL,3,10.5,4.47,68.4,0.2,70
2014,AL,4,9.9,6.71,78.5,0.44,60
2014,AL,5,9.5,4.44,85.4,-1.91,62
2014,AL,6,7.3,5.1,91.0,-2.15,79
2014,AL,7,6.2,7.09,93.7,-0.56,80
2014,AL,8,7.3,3.45,91.7,0.81,84
2014,AL,9,8.7,4.71,86.8,-0.97,70
2014,AL,10,6.8,3.11,70.7,0.74,71
2014,AL,11,9.2,3.3,63.4,2.42,72
2014,AL,12,7.4,7.09,52.0,2.32,72
2015,AL,1,9.7,2.87,56.1,0.17,72
2015,AL,2,10.1,8.15,63.3,0.98,73
2015,AL,3,9.2,5.74,72.4,-2.4,60
2015,AL,4,10.0,4.07,77.1,2.19,65
2015,AL,5,7.5,2.45,84.8,0.86,74
2015,AL,6,6.0,5.3,94.0,1.26,65
2015,AL,7,6.8,4.46,85.9,-2.4,69
2015,AL,8,7.8,4.74,93.9,0.36,72
2015,AL,9,5.8,6.72,86.8,1.93,66
2015,AL,10,9.0,3.13,74.5,-2.53,74
2015,AL,11,8.9,3.24,59.6,-2.36,76
2015,AL,12,8.2,5.75,57.4,-0.66,71
1992,AR,1,10.4,2.16,47.5,-0.73,66
1992,AR,2,11.3,3.09,52.0,-1.14,68
1992,AR,3,12.0,5.04,60.4,-0.08,68
1992,AR,4,9.3,4.83,71.5,1.05,69
1992,AR,5,8.0,3.57,78.7,-2.23,69
1992,AR,6,6.9,6.0,92.3,-1.69,66
1992,AR,7,6.1,4.42,89.9,1.82,74
1992,AR,8,6.5,2.27,87.4,-1.74,81
1992,AR,9,7.8,2.47,80.3,-2.16,71
1992,AR,10,7.6,2.68,68.0,-1.02,65
1992,AR,11,9.7,2.78,58.6,-0.26,77
1992,AR,12,10.2,4.11,57.0,1.51,72
1993,AR,1,10.3,5.14,44.7,-0.25,67
1993,AR,2,10.2,3.45,50.3,-2.2,74
1993,AR,3,11.0,5.68,65.8,0.99,58
1993,AR,4,10.3,4.6,67.6,2.34,70
1993,AR,5,7.9,5.76,78.2,1.39,71
1993,AR,6,9.6,4.25,83.9,-1.3,67
1993,AR,7,7.3,3.64,91.4,-1.55,69
1993,AR,8,6.2,2.5,93.6,0.87,76
1993,AR,9,9.1,4.24,80.4,-2.54,79
1993,AR,10,8.8,4.22,78.9,0.63,60
1993,AR,11,8.3,3.18,65.9,1.37,73
1993,AR,12,10.7,5.88,46.8,0.83,74
1994,AR,1,10.1,2.18,51.0,-1.65,77
1994,AR,2,11.1,4.92,57.8,-1.34,71
1994,AR,3,11.6,4.16,69.0,1.07,73
1994,AR,4,10.6,7.39,76.7,-1.68,63
1994,AR,5,8.8,8.44,85.7,2.36,62
1994,AR,6,7.2,2.38,87.2,-0.23,67
1994,AR,7,6.2,5.47,89.5,-2.08,72
1994,AR,8,8.0,2.82,93.1,-0.43,75
1994,AR,9,9.6,2.99,86.6,1.6,82
1994,AR,10,8.2,2.84,74.8,0.92,76
1994,AR,11,10.6,4.55,61.5,-0.57,68
1994,AR,12,9.8,4.18,47.9,-0.9,72
1995,AR,1,10.9,1.99,46.1,-1.92,66
1995,AR,2,11.2,2.51,49.4,0.91,74
1995,AR,3,9.8,7.86,63.9,2.31,70
1995,AR,4,10.8,4.75,70.1,-2.27,69
1995,AR,5,9.2,3.68,81.3,-1.17,76
1995,AR,6,9.4,5.54,91.2,-1.52,70
1995,AR,7,7.7,2.14,93.1,1.72,81
1995,AR,8,8.5,2.33,85.3,-1.43,70
1995,AR,9,9.4,3.53,79.4,-0.79,69
1995,AR,10,7.6,5.49,79.0,-0.95,64
1995,AR,11,8.4,3.59,57.0,-2.33,65
1995,AR,12,10.4,2.62,56.8,1.19,70
1996,AR,1,9.0,4.38,49.9,0.95,79
1996,AR,2,10.4,3.02,53.5,0.47,64
1996,AR,3,11.4,6.5,70.0,-0.96,62
1996,AR,4,10.9,7.22,76.8,2.17,71
1996,AR,5,7.8,7.78,78.2,-2.39,65
1996,AR,6,8.0,6.32,84.2,1.39,80
1996,AR,7,7.0,3.41,93.3,-0.34,82
1996,AR,8,6.2,2.9,87.9,-0.11,70
1996,AR,9,7.8,4.36,87.7,1.1,71
1996,AR,10,8.0,3.25,75.1,-1.79,64
1996,AR,11,10.6,3.91,58.2,2.34,68
1996,AR,12,9.5,6.21,57.0,-2.4,72
1997,AR,1,9.7,3.38,44.3,-0.89,65
1997,AR,2,11.7,3.37,50.3,1.8,61
1997,AR,3,12.3,4.28,65.2,-0.07,61
1997,AR,4,11.9,8.03,78.8,-0.86,66
1997,AR,5,8.1,5.8,79.4,-2.26,76
1997,AR,6,7.5,5.15,85.8,0.48,75
1997,AR,7,8.5,5.81,88.0,0.83,78
1997,AR,8,7.6,2.91,86.4,0.79,80
1997,AR,9,7.7,5.8,84.5,-1.71,79
1997,AR,10,10.2,2.87,75.7,-2.08,76
1997,AR,11,8.8,6.55,66.8,-1.85,72
1997,AR,12,10.8,5.31,52.4,-2.26,74
1998,AR,1,9.2,4.16,48.5,0.95,77
1998,AR,2,11.5,4.13,51.2,-0.85,70
1998,AR,3,9.9,7.12,59.1,2.42,64
1998,AR,4,10.0,4.97,73.8,-1.09,69
1998,AR,5,9.9,6.17,85.9,-2.39,69
1998,AR,6,8.8,3.2,82.3,0.6,67
1998,AR,7,8.5,4.58,94.1,1.12,68
1998,AR,8,6.8,3.29,91.6,-2.26,76
1998,AR,9,8.9,4.68,90.1,-1.16,71
1998,AR,10,10.1,2.89,71.8,0.22,66
1998,AR,11,8.3,5.78,66.5,2.33,75
1998,AR,12,9.9,6.03,56.3,-2.27,71
1999,AR,1,10.2,4.03,49.7,1.95,65
1999,AR,2,10.8,3.4,59.4,1.08,70
1999,AR,3,11.3,4.67,66.6,-0.66,59
1999,AR,4,9.2,4.17,78.5,-1.39,61
1999,AR,5,9.1,3.21,80.0,2.45,73
1999,AR,6,7.0,2.51,84.6,0.97,69
1999,AR,7,9.1,5.12,91.5,1.1,77
1999,AR,8,7.1,2.71,93.9,-1.38,74
1999,AR,9,7.9,5.79,84.2,-2.23,74
1999,AR,10,7.2,4.78,71.7,-2.17,68
1999,AR,11,9.0,5.57,57.5,1.4,68
1999,AR,12,8.9,4.81,48.9,1.75,76
2000,AR,1,9.9,5.5,51.2,-0.83,75
2000,AR,2,11.7,5.14,57.1,-2.59,67
2000,AR,3,12.1,3.45,65.7,-1.75,63
2000,AR,4,10.1,3.33,71.3,-0.98,61
2000,AR,5,8.9,4.47,78.4,-1.91,75
2000,AR,6,7.3,3.05,92.8,1.78,73
2000,AR,7,7.3,4.57,86.3,-2.09,82
2000,AR,8,6.4,2.53,88.5,-0.71,77
2000,AR,9,6.7,5.54,81.1,0.02,76
2000,AR,10,9.0,4.94,72.2,-1.01,68
2000,AR,11,10.2,7.39,57.5,0.85,68
2000,AR,12,10.3,3.19,53.7,0.51,78
2001,AR,1,11.2,5.45,54.7,-0.45,73
2001,AR,2,10.9,4.73,54.6,-1.84,73
2001,AR,3,11.8,5.47,69.1,1.33,71
2001,AR,4,9.3,4.77,78.3,-2.3,63
2001,AR,5,10.1,3.09,79.2,1.62,68
2001,AR,6,7.3,3.64,93.2,2.04,76
2001,AR,7,8.3,3.56,95.2,-2.05,73
2001,AR,8,6.5,4.18,86.0,2.1,76
2001,AR,9,9.3,2.97,83.9,-2.23,81
2001,AR,10,8.4,4.3,77.4,1.84,68
2001,AR,11,9.0,4.65,63.1,-1.34,70
2001,AR,12,9.7,2.84,56.8,-0.74,74
2002,AR,1,9.5,5.19,51.0,1.06,67
2002,AR,2,10.1,4.48,53.8,-2.27,73
2002,AR,3,9.8,4.88,64.0,-1.79,72
2002,AR,4,10.5,6.84,73.6,-0.43,63
2002,AR,5,9.1,8.3,84.3,-1.17,77
2002,AR,6,9.5,2.18,86.7,0.99,67
2002,AR,7,7.3,2.99,94.1,-0.27,75
2002,AR,8,7.4,5.03,90.4,-2.26,76
2002,AR,9,8.4,2.33,80.4,-1.53,76
2002,AR,10,10.1,3.51,76.9,-2.27,74
2002,AR,11,8.9,7.13,60.4,0.07,71
2002,AR,12,9.8,6.39,57.3,1.39,73
2003,AR,1,9.3,2.5,51.9,0.6,71
2003,AR,2,10.8,3.04,61.2,-1.06,68
2003,AR,3,11.6,5.33,61.6,-2.17,71
2003,AR,4,10.2,6.17,74.9,-0.77,59
2003,AR,5,9.9,5.17,77.0,0.19,76
2003,AR,6,8.2,3.72,93.8,-1.73,77
2003,AR,7,9.0,4.35,92.2,-1.22,76
2003,AR,8,8.2,3.16,91.3,-0.37,78
2003,AR,9,7.4,4.67,85.1,-2.55,67
2003,AR,10,7.4,3.57,73.1,0.47,64
2003,AR,11,9.0,2.72,59.9,1.37,74
2003,AR,12,8.8,7.05,49.8,0.0,70
2004,AR,1,9.7,4.8,46.9,0.6,68
2004,AR,2,10.5,3.22,59.7,-1.92,61
2004,AR,3,11.2,4.83,63.5,-2.07,69
2004,AR,4,10.3,6.51,70.9,-2.11,62
2004,AR,5,9.1,4.61,75.4,-0.43,74
2004,AR,6,9.3,6.17,82.5,1.67,70
2004,AR,7,6.7,4.72,92.9,-1.03,81
2004,AR,8,8.5,2.56,90.8,0.97,77
2004,AR,9,7.8,3.86,82.2,-1.7,76
2004,AR,10,8.8,4.71,72.5,0.51,64
2004,AR,11,9.5,4.78,59.3,-1.39,70
2004,AR,12,10.4,5.78,48.8,1.83,68
2005,AR,1,10.8,3.54,50.9,-0.85,79
2005,AR,2,10.2,5.19,52.3,0.72,72
2005,AR,3,10.1,3.41,66.2,1.27,57
2005,AR,4,9.1,4.96,67.6,-0.87,69
2005,AR,5,8.1,3.92,79.8,-0.78,66
2005,AR,6,7.2,5.28,88.0,-2.38,72
2005,AR,7,7.3,4.65,92.8,1.97,79
2005,AR,8,7.5,2.97,90.7,0.23,76
2005,AR,9,8.6,3.22,88.5,-0.73,79
2005,AR,10,8.6,2.98,69.7,-1.83,73
2005,AR,11,9.1,5.09,66.3,1.11,73
2005,AR,12,8.9,3.64,57.6,-2.04,69
2006,AR,1,9.9,4.09,47.2,-0.29,74
2006,AR,2,9.7,3.96,51.5,-2.59,69
2006,AR,3,11.5,5.5,66.6,1.88,63
2006,AR,4,9.1,4.04,74.2,0.52,63
2006,AR,5,9.8,4.76,81.7,2.32,71
2006,AR,6,8.5,2.78,87.2,2.38,80
2006,AR,7,8.3,4.33,95.4,-0.29,81
2006,AR,8,5.9,3.19,97.0,-0.75,73
2006,AR,9,7.0,4.97,86.2,0.86,76
2006,AR,10,7.6,2.34,77.8,2.21,61
2006,AR,11,9.3,3.87,65.7,0.77,75
2006,AR,12,9.8,5.12,56.3,-1.51,70
2007,AR,1,8.4,2.48,44.1,1.53,75
2007,AR,2,9.1,4.28,53.1,-2.56,72
2007,AR,3,10.1,7.78,62.3,-0.25,70
2007,AR,4,10.7,5.03,74.9,-2.17,59
2007,AR,5,9.2,3.45,77.6,0.35,75
2007,AR,6,8.8,4.57,89.4,-0.99,66
2007,AR,7,6.4,3.46,90.2,-0.82,80
2007,AR,8,7.1,2.78,92.8,1.65,81
2007,AR,9,7.4,4.45,87.9,1.83,72
2007,AR,10,10.1,5.57,79.3,0.44,64
2007,AR,11,9.6,3.74,67.7,1.28,70
2007,AR,12,9.3,5.92,55.6,-1.83,71
2008,AR,1,8.8,3.8,52.8,-1.2,65
2008,AR,2,11.9,5.33,55.6,-2.53,69
2008,AR,3,11.0,3.55,64.7,-0.82,67
2008,AR,4,11.9,7.44,77.1,-0.44,63
2008,AR,5,8.0,6.57,82.2,-0.54,68
2008,AR,6,7.6,3.13,87.0,-0.71,71
2008,AR,7,6.5,3.3,91.6,-1.75,75
2008,AR,8,6.3,4.59,96.7,0.41,83
2008,AR,9,7.4,2.16,81.2,1.26,67
2008,AR,10,7.2,5.9,71.3,-1.7,70
2008,AR,11,10.9,7.48,66.5,0.27,73
2008,AR,12,10.5,3.92,49.5,-0.34,65
2009,AR,1,9.9,4.53,48.2,0.84,79
2009,AR,2,9.9,2.48,50.5,-1.63,62
2009,AR,3,10.0,7.84,69.3,-1.11,59
2009,AR,4,9.1,4.39,74.9,0.22,64
2009,AR,5,8.2,7.54,79.0,-0.98,69
2009,AR,6,7.3,4.29,89.8,-0.08,79
2009,AR,7,8.7,3.62,97.2,0.2,78
2009,AR,8,7.1,5.16,96.7,-0.61,85
2009,AR,9,9.2,4.48,87.1,-2.5,73
2009,AR,10,9.7,4.44,75.0,1.68,75
2009,AR,11,8.6,3.95,64.7,-0.97,66
2009,AR,12,10.3,3.26,46.6,-1.23,73
2010,AR,1,10.2,2.39,50.3,-2.41,71
2010,AR,2,10.2,5.56,53.0,2.34,63
2010,AR,3,12.4,6.55,68.8,-0.99,70
2010,AR,4,11.0,3.17,76.8,0.28,72
2010,AR,5,10.3,3.22,82.4,0.83,62
2010,AR,6,9.5,2.17,92.2,1.8,80
2010,AR,7,6.5,3.6,95.0,2.15,80
2010,AR,8,8.6,5.24,86.2,-0.1,77
2010,AR,9,7.3,5.76,82.5,1.44,76
2010,AR,10,8.7,5.5,74.3,-0.99,68
2010,AR,11,9.1,6.09,61.2,1.35,70
2010,AR,12,11.0,4.66,53.0,1.03,66
2011,AR,1,11.2,3.07,51.8,0.44,72
2011,AR,2,12.0,3.84,54.2,-0.53,71
2011,AR,3,11.1,7.02,67.4,0.88,63
2011,AR,4,10.0,6.91,72.4,0.2,62
2011,AR,5,8.4,8.01,84.8,-0.61,65
2011,AR,6,9.7,4.37,87.5,-2.26,71
2011,AR,7,6.7,3.11,90.1,-0.81,77
2011,AR,8,8.2,3.92,85.9,-2.72,80
2011,AR,9,8.9,5.67,86.0,-0.59,69
2011,AR,10,7.7,3.22,73.1,0.76,71
2011,AR,11,8.7,4.73,63.4,-1.93,73
2011,AR,12,10.5,5.3,50.8,2.36,71
2012,AR,1,10.0,2.95,46.5,1.99,65
2012,AR,2,9.6,5.08,59.9,0.74,61
2012,AR,3,10.4,6.15,63.2,1.44,72
2012,AR,4,11.3,5.6,77.8,1.39,63
2012,AR,5,9.2,6.73,81.9,0.08,70
2012,AR,6,9.5,3.66,85.0,-1.55,65
2012,AR,7,8.6,5.62,93.9,-0.93,69
2012,AR,8,8.4,4.24,87.6,0.12,83
2012,AR,9,9.3,2.9,86.6,-2.27,75
2012,AR,10,10.0,4.04,68.7,0.35,68
2012,AR,11,9.9,4.65,65.7,-0.69,74
2012,AR,12,9.0,4.59,53.5,-1.62,71
2013,AR,1,10.8,5.88,50.6,-1.13,77
2013,AR,2,11.3,3.43,49.9,-2.35,74
2013,AR,3,11.3,5.71,66.5,-1.15,68
2013,AR,4,11.3,7.27,78.7,2.01,59
2013,AR,5,8.1,6.38,75.2,0.28,66
2013,AR,6,7.9,5.24,83.2,-0.48,69
2013,AR,7,6.9,5.57,87.3,-1.43,78
2013,AR,8,8.6,3.71,96.8,0.53,79
2013,AR,9,7.3,2.11,80.7,-0.52,77
2013,AR,10,8.7,4.67,73.8,-0.99,75
2013,AR,11,9.7,5.97,61.2,1.93,77
2013,AR,12,9.5,2.99,48.8,2.14,80
2014,AR,1,9.9,5.06,43.9,-2.46,67
2014,AR,2,11.8,5.26,56.7,1.52,73
2014,AR,3,12.4,6.55,62.6,-0.95,63
2014,AR,4,10.5,3.03,76.0,1.86,67
2014,AR,5,9.8,8.14,85.1,0.59,73
2014,AR,6,7.8,2.85,83.4,-1.28,69
2014,AR,7,8.2,4.05,94.5,-0.63,71
2014,AR,8,6.3,3.73,88.4,-1.36,76
2014,AR,9,9.4,3.57,83.8,2.34,68
2014,AR,10,10.1,4.24,76.0,1.62,61
2014,AR,11,9.0,7.22,65.4,-2.22,65
2014,AR,12,8.5,3.53,49.7,-0.62,78
2015,AR,1,10.6,2.23,45.4,1.87,66
2015,AR,2,11.8,4.31,50.4,-0.94,61
2015,AR,3,10.9,2.85,61.8,2.35,65
2015,AR,4,9.7,8.27,77.5,0.71,70
2015,AR,5,10.2,5.64,84.8,1.48,65
2015,AR,6,7.3,4.46,85.4,-2.06,75
2015,AR,7,8.5,3.58,89.4,-0.1,83
2015,AR,8,6.7,4.58,90.1,0.43,82
2015,AR,9,7.5,3.53,88.3,-1.82,80
2015,AR,10,9.3,4.74,76.5,-2.14,61
2015,AR,11,10.1,5.87,60.9,-0.84,74
2015,AR,12,9.9,2.38,47.2,-1.4,71
1992,AZ,1,6.8,0.92,64.1,-1.98,55
1992,AZ,2,6.8,0.46,74.3,-2.23,42
1992,AZ,3,8.8,0.46,82.8,-1.74,37
1992,AZ,4,11.4,0.25,85.6,-2.07,33
1992,AZ,5,11.0,0.23,97.9,-2.25,20
1992,AZ,6,8.6,0.22,100.8,-0.2,31
1992,AZ,7,8.5,1.4,109.6,-2.38,38
1992,AZ,8,6.5,0.64,96.1,1.89,49
1992,AZ,9,7.3,0.84,100.7,-2.05,37
1992,AZ,10,8.4,0.7,83.1,1.17,37
1992,AZ,11,6.5,0.72,76.6,-0.39,34
1992,AZ,12,6.0,0.71,69.3,-1.52,45
1993,AZ,1,6.5,0.99,63.5,1.57,42
1993,AZ,2,6.8,0.55,64.4,-2.76,49
1993,AZ,3,7.7,0.73,71.3,-0.62,28
1993,AZ,4,9.8,0.42,84.7,-1.58,28
1993,AZ,5,10.7,0.25,99.7,-0.02,21
1993,AZ,6,9.1,0.4,99.8,-1.87,38
1993,AZ,7,9.1,0.89,101.3,-0.64,51
1993,AZ,8,8.0,1.14,104.3,-1.82,43
1993,AZ,9,7.5,1.04,102.3,-2.47,43
1993,AZ,10,8.5,0.54,88.5,-1.48,35
1993,AZ,11,7.0,0.57,77.1,-1.88,32
1993,AZ,12,6.9,0.88,64.4,1.11,36
1994,AZ,1,5.9,1.14,65.2,1.26,46
1994,AZ,2,6.7,0.7,66.6,0.88,45
1994,AZ,3,9.9,0.56,81.0,-0.41,39
1994,AZ,4,11.4,0.25,89.7,-1.28,29
1994,AZ,5,8.8,0.19,92.4,0.71,30
1994,AZ,6,8.1,0.17,103.1,0.47,28
1994,AZ,7,8.8,1.65,103.4,-0.94,40
1994,AZ,8,7.6,1.49,99.7,-1.38,52
1994,AZ,9,7.8,0.78,101.1,-2.36,39
1994,AZ,10,7.1,0.47,85.6,0.49,44
1994,AZ,11,7.4,0.85,71.4,-0.73,31
1994,AZ,12,6.0,0.91,62.1,1.52,50
1995,AZ,1,7.4,1.07,59.3,-0.13,44
1995,AZ,2,7.1,1.19,67.4,-0.61,46
1995,AZ,3,9.2,0.88,72.7,0.13,32
1995,AZ,4,11.4,0.3,80.7,-0.78,27
1995,AZ,5,10.1,0.16,92.3,-2.04,30
1995,AZ,6,7.6,0.42,108.4,0.6,33
1995,AZ,7,7.9,1.27,101.8,0.44,45
1995,AZ,8,8.6,0.68,100.5,-2.09,54
1995,AZ,9,9.2,0.77,93.2,0.16,48
1995,AZ,10,8.5,1.02,84.8,0.03,45
1995,AZ,11,8.0,0.55,74.6,1.47,45
1995,AZ,12,6.1,0.86,62.5,0.72,43
1996,AZ,1,7.1,1.34,61.8,-2.08,53
1996,AZ,2,6.9,1.03,67.0,-1.4,37
1996,AZ,3,10.1,1.21,74.3,-2.36,34
1996,AZ,4,10.6,0.27,87.5,-1.4,27
1996,AZ,5,10.9,0.18,98.5,-0.89,28
1996,AZ,6,7.9,0.38,104.1,-1.12,29
1996,AZ,7,6.5,1.23,110.0,-1.87,46
1996,AZ,8,8.5,1.43,96.1,-0.55,46
1996,AZ,9,6.5,0.85,91.2,-2.02,43
1996,AZ,10,7.1,0.95,81.2,-0.41,41
1996,AZ,11,7.3,0.39,77.2,-2.91,30
1996,AZ,12,8.3,0.95,66.1,-1.2,47
1997,AZ,1,7.3,1.23,64.4,-2.27,41
1997,AZ,2,8.6,0.9,70.6,-0.05,48
1997,AZ,3,8.2,1.0,78.4,-2.93,28
1997,AZ,4,11.0,0.23,83.3,-2.18,32
1997,AZ,5,9.3,0.11,96.2,-0.16,28
1997,AZ,6,7.6,0.4,109.9,-1.98,33
1997,AZ,7,7.5,0.66,106.0,2.19,45
1997,AZ,8,8.0,1.24,103.9,-1.87,41
1997,AZ,9,8.0,0.43,101.7,1.93,40
1997,AZ,10,9.0,0.71,87.3,2.08,44
1997,AZ,11,7.1,0.68,71.4,1.36,38
1997,AZ,12,8.1,1.53,67.7,-1.22,45
1998,AZ,1,6.7,1.43,59.7,-1.2,52
1998,AZ,2,8.4,1.14,67.9,-1.46,50
1998,AZ,3,10.1,0.44,74.0,-1.41,32
1998,AZ,4,9.5,0.2,83.5,-3.39,34
1998,AZ,5,8.9,0.22,93.6,1.04,31
1998,AZ,6,7.5,0.18,101.6,-0.95,33
1998,AZ,7,8.9,0.73,105.7,1.16,44
1998,AZ,8,7.2,1.25,97.5,0.49,52
1998,AZ,9,8.0,1.15,93.7,1.54,48
1998,AZ,10,7.8,1.1,83.6,-2.22,42
1998,AZ,11,7.5,0.46,77.6,-0.61,42
1998,AZ,12,7.9,1.05,68.7,-0.72,37
1999,AZ,1,8.4,0.98,71.2,-0.09,53
1999,AZ,2,8.9,1.07,65.2,-0.7,38
1999,AZ,3,9.0,0.52,78.6,0.51,39
1999,AZ,4,11.0,0.36,86.6,-2.39,33
1999,AZ,5,8.7,0.26,89.3,-2.52,20
1999,AZ,6,8.8,0.41,108.8,-2.02,28
1999,AZ,7,8.0,1.34,107.0,-1.98,40
1999,AZ,8,7.0,1.54,103.7,-1.73,51
1999,AZ,9,7.9,1.13,93.7,-2.68,43
1999,AZ,10,7.2,0.54,86.4,0.15,36
1999,AZ,11,8.9,0.48,74.1,1.61,42
1999,AZ,12,6.8,0.55,70.4,0.05,39
2000,AZ,1,6.1,0.55,66.7,0.75,54
2000,AZ,2,8.2,0.87,73.1,-0.29,36
2000,AZ,3,8.1,0.79,78.2,-3.24,42
2000,AZ,4,9.7,0.35,91.3,-2.74,27
2000,AZ,5,10.4,0.14,101.2,-1.24,23
2000,AZ,6,8.0,0.28,106.7,0.94,36
2000,AZ,7,7.7,1.31,105.8,0.08,36
2000,AZ,8,6.2,1.5,101.5,1.8,56
2000,AZ,9,6.4,0.46,98.9,0.26,50
2000,AZ,10,7.3,0.49,86.5,-1.6,44
2000,AZ,11,7.3,0.62,72.0,-0.92,40
2000,AZ,12,7.8,0.58,59.3,-2.22,44
2001,AZ,1,7.0,1.01,67.6,-0.1,51
2001,AZ,2,9.2,0.89,76.1,1.3,40
2001,AZ,3,8.3,1.05,74.2,-2.88,42
2001,AZ,4,9.4,0.22,81.3,-0.44,20
2001,AZ,5,9.8,0.26,93.0,-3.46,26
2001,AZ,6,9.2,0.2,107.9,0.72,34
2001,AZ,7,7.4,1.6,99.0,-1.65,40
2001,AZ,8,8.6,1.22,107.3,0.64,55
2001,AZ,9,7.5,0.66,100.7,1.34,36
2001,AZ,10,6.9,0.71,87.4,0.95,32
2001,AZ,11,7.6,1.04,72.2,-1.14,44
2001,AZ,12,7.1,1.29,65.4,0.97,44
2002,AZ,1,5.9,0.87,70.5,-0.45,40
2002,AZ,2,6.5,0.88,66.7,-0.48,39
2002,AZ,3,8.2,1.19,78.9,-0.75,36
2002,AZ,4,9.5,0.28,80.6,-2.84,35
2002,AZ,5,9.1,0.26,91.1,0.95,22
2002,AZ,6,8.4,0.26,101.4,-1.16,25
2002,AZ,7,7.3,0.99,106.1,-1.7,41
2002,AZ,8,8.5,0.73,107.0,0.57,45
2002,AZ,9,6.9,0.84,93.4,1.89,41
2002,AZ,10,6.8,1.07,84.3,-2.66,31
2002,AZ,11,8.9,0.58,78.4,-1.3,37
2002,AZ,12,6.6,1.18,65.8,-1.16,41
2003,AZ,1,6.1,1.36,64.8,0.76,52
2003,AZ,2,9.3,0.93,68.4,-2.63,38
2003,AZ,3,10.7,0.61,71.8,-1.52,41
2003,AZ,4,9.2,0.15,86.4,-3.6,25
2003,AZ,5,8.2,0.13,92.1,-3.16,30
2003,AZ,6,7.5,0.37,103.6,-0.31,27
2003,AZ,7,8.3,0.63,100.8,1.68,50
2003,AZ,8,8.0,0.66,104.9,-1.87,53
2003,AZ,9,6.8,0.86,98.0,2.24,45
2003,AZ,10,7.9,0.73,87.2,1.79,45
2003,AZ,11,7.9,0.81,78.5,-1.4,32
2003,AZ,12,7.6,1.25,64.8,-1.97,39
2004,AZ,1,6.5,1.52,63.8,1.32,51
2004,AZ,2,8.7,0.45,65.6,0.56,44
2004,AZ,3,10.1,0.75,74.6,0.3,35
2004,AZ,4,9.8,0.26,87.9,-1.3,27
2004,AZ,5,9.4,0.29,101.3,0.13,27
2004,AZ,6,8.0,0.34,102.3,1.29,22
2004,AZ,7,8.9,1.29,104.5,-1.43,40
2004,AZ,8,7.6,1.25,96.5,-2.25,47
2004,AZ,9,7.7,1.14,99.0,-0.79,41
2004,AZ,10,9.1,0.86,89.7,-0.35,37
2004,AZ,11,6.1,1.03,78.7,-0.68,36
2004,AZ,12,7.1,1.43,69.3,0.53,50
2005,AZ,1,7.3,1.32,70.6,0.58,51
2005,AZ,2,7.8,1.22,67.3,-1.84,47
2005,AZ,3,8.2,0.59,73.6,-2.74,40
2005,AZ,4,10.9,0.21,86.6,0.38,26
2005,AZ,5,8.2,0.28,97.4,-3.44,29
2005,AZ,6,8.4,0.24,102.7,1.44,26
2005,AZ,7,8.4,0.84,100.9,-1.4,50
2005,AZ,8,8.6,1.21,96.8,1.66,55
2005,AZ,9,8.6,0.42,100.6,-0.55,36
2005,AZ,10,6.5,0.44,81.6,0.48,45
2005,AZ,11,7.3,0.82,74.6,-2.79,40
2005,AZ,12,6.4,1.19,67.3,1.23,50
2006,AZ,1,8.0,1.44,63.8,-1.67,47
2006,AZ,2,7.1,1.08,70.5,-2.33,43
2006,AZ,3,8.2,0.84,74.3,-0.23,32
2006,AZ,4,9.3,0.15,83.2,-0.69,24
2006,AZ,5,9.5,0.24,99.5,0.11,20
2006,AZ,6,7.9,0.32,105.6,1.11,25
2006,AZ,7,8.9,1.07,110.1,-1.99,40
2006,AZ,8,8.9,1.27,103.5,0.33,49
